Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Arges, 19212 TEIU, Anul 2026, Numar persoane, 64
70-74 ani, Total, Arges, 19249 TIGVENI, Anul 2026, Numar persoane, 124
70-74 ani, Total, Arges, 19338 TITESTI, Anul 2026, Numar persoane, 172
70-74 ani, Total, Arges, 19392 UDA, Anul 2026, Numar persoane, 108
70-74 ani, Total, Arges, 19560 UNGHENI, Anul 2026, Numar persoane, 144
70-74 ani, Total, Arges, 19631 VALEA DANULUI, Anul 2026, Numar persoane, 156
70-74 ani, Total, Arges, 19695 VALEA IASULUI, Anul 2026, Numar persoane, 131
70-74 ani, Total, Arges, 13524 VALEA MARE PRAVAT, Anul 2026, Numar persoane, 157
70-74 ani, Total, Arges, 19793 VEDEA, Anul 2026, Numar persoane, 179
70-74 ani, Total, Arges, 19999 VLADESTI, Anul 2026, Numar persoane, 125
70-74 ani, Total, Arges, 20055 VULTURESTI, Anul 2026, Numar persoane, 117
75-79 ani, Total, Arges, 13169 MUNICIPIUL PITESTI, Anul 2026, Numar persoane, 7525
75-79 ani, Total, Arges, 13490 MUNICIPIUL CAMPULUNG, Anul 2026, Numar persoane, 1402
75-79 ani, Total, Arges, 13622 MUNICIPIUL CURTEA DE ARGES, Anul 2026, Numar persoane, 1230
75-79 ani, Total, Arges, 13668 ORAS COSTESTI, Anul 2026, Numar persoane, 359
75-79 ani, Total, Arges, 13301 ORAS MIOVENI, Anul 2026, Numar persoane, 606
75-79 ani, Total, Arges, 13392 ORAS STEFANESTI, Anul 2026, Numar persoane, 600
75-79 ani, Total, Arges, 13757 ORAS TOPOLOVENI, Anul 2026, Numar persoane, 273
75-79 ani, Total, Arges, 13819 ALBESTII DE ARGES, Anul 2026, Numar persoane, 249
75-79 ani, Total, Arges, 13891 ALBESTII DE MUSCEL, Anul 2026, Numar persoane, 68
75-79 ani, Total, Arges, 13935 ALBOTA, Anul 2026, Numar persoane, 181
75-79 ani, Total, Arges, 13999 ANINOASA, Anul 2026, Numar persoane, 156
75-79 ani, Total, Arges, 14049 AREFU, Anul 2026, Numar persoane, 79
75-79 ani, Total, Arges, 14085 BABANA, Anul 2026, Numar persoane, 116
75-79 ani, Total, Arges, 14165 BAICULESTI, Anul 2026, Numar persoane, 236
75-79 ani, Total, Arges, 14272 BALILESTI, Anul 2026, Numar persoane, 189
75-79 ani, Total, Arges, 14450 BARLA, Anul 2026, Numar persoane, 222
